"plantid","Plot","trt","Year","surv","obs.alive","No.leaves","Leaf.length","No.umbels","edited","proc.note","demo.note"
"3032_14_6B",14,"drought",2017,TRUE,TRUE,3,14,1,FALSE,,""
"3032_14_6B",14,"drought",2018,TRUE,TRUE,1,5.5,0,FALSE,,""
"3032_14_6B",14,"drought",2019,TRUE,TRUE,4,9,2,FALSE,,""
"3032_14_6B",14,"drought",2020,TRUE,TRUE,1,13.6,0,FALSE,,""
"3032_14_6B",14,"drought",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3032_14_6B",14,"drought",2022,FALSE,FALSE,,,,FALSE,,"NPNT"
"3032_14_6B",14,"drought",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3035_14_3B",14,"drought",2016,TRUE,TRUE,3,7.5,0,FALSE,,""
"3035_14_3B",14,"drought",2017,TRUE,TRUE,1,4,0,FALSE,,""
"3035_14_3B",14,"drought",2018,TRUE,TRUE,2,15.5,0,FALSE,,""
"3035_14_3B",14,"drought",2019,TRUE,TRUE,3,11,1,FALSE,,""
"3035_14_3B",14,"drought",2020,TRUE,TRUE,1,12,0,FALSE,,""
"3035_14_3B",14,"drought",2021,TRUE,TRUE,3,16,0,FALSE,,""
"3035_14_3B",14,"drought",2022,TRUE,TRUE,6,14,3,FALSE,,""
"3035_14_3B",14,"drought",2023,TRUE,TRUE,2,20,1,FALSE,,""
"3035_14_3B",14,"drought",2024,TRUE,TRUE,1,18.5,0,FALSE,"","moss"
"3058_14_2A",14,"drought",2016,TRUE,TRUE,6,5.7,1,FALSE,,""
"3058_14_2A",14,"drought",2017,TRUE,TRUE,2,12,0,FALSE,,""
"3058_14_2A",14,"drought",2018,TRUE,TRUE,5,14,1,FALSE,,""
"3058_14_2A",14,"drought",2019,TRUE,TRUE,2,7,0,FALSE,,""
"3058_14_2A",14,"drought",2020,TRUE,TRUE,2,10.6,0,FALSE,,""
"3058_14_2A",14,"drought",2021,TRUE,TRUE,3,16,0,FALSE,,""
"3058_14_2A",14,"drought",2022,TRUE,TRUE,2,18.5,0,FALSE,,""
"3058_14_2A",14,"drought",2023,TRUE,TRUE,3,19.5,2,FALSE,,"are both dead? No explanation for NA"
"3058_14_2A",14,"drought",2024,TRUE,TRUE,2,11.5,1,FALSE,"",""
"3062_14_19G",14,"drought",2021,TRUE,TRUE,1,15.5,0,FALSE,,""
"3062_14_19G",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3062_14_19G",14,"drought",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3066_14_17B",14,"drought",2019,TRUE,TRUE,3,17,0,FALSE,,""
"3066_14_17B",14,"drought",2020,TRUE,TRUE,2,12.5,1,FALSE,,""
"3066_14_17B",14,"drought",2021,TRUE,TRUE,1,19,0,FALSE,,""
"3066_14_17B",14,"drought",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3066_14_17B",14,"drought",2023,TRUE,TRUE,3,16.5,1,FALSE,,""
"3066_14_17B",14,"drought",2024,,FALSE,0,,,FALSE,"","NPNT"
"3084_14_12A",14,"drought",2016,TRUE,TRUE,3,7.8,0,FALSE,,""
"3084_14_12A",14,"drought",2017,TRUE,TRUE,1,11.5,0,FALSE,,""
"3084_14_12A",14,"drought",2018,TRUE,TRUE,1,3,0,FALSE,,""
"3084_14_12A",14,"drought",2019,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3084_14_12A",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3084_14_12A",14,"drought",2021,TRUE,TRUE,1,16,0,FALSE,,"tag in 4A"
"3084_14_12A",14,"drought",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3084_14_12A",14,"drought",2023,TRUE,TRUE,1,22.5,0,FALSE,,""
"3084_14_12A",14,"drought",2024,,FALSE,0,,,FALSE,"","xcoord is 14 not 12; NP"
"3085_14_5B",14,"drought",2016,TRUE,TRUE,6,6.1,0,FALSE,,""
"3085_14_5B",14,"drought",2017,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NP/NT OR No plant/dead?"
"3085_14_5B",14,"drought",2018,TRUE,TRUE,1,9.5,0,FALSE,,""
"3085_14_5B",14,"drought",2019,TRUE,TRUE,2,16,1,FALSE,,""
"3085_14_5B",14,"drought",2020,TRUE,TRUE,1,8.7,0,FALSE,,""
"3085_14_5B",14,"drought",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3085_14_5B",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3086_14_9C",14,"drought",2018,TRUE,TRUE,3,17,0,FALSE,,""
"3086_14_9C",14,"drought",2019,TRUE,TRUE,2,11.5,1,FALSE,,""
"3086_14_9C",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","npnt"
"3086_14_9C",14,"drought",2021,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3086_14_9C",14,"drought",2022,TRUE,TRUE,3,23,2,FALSE,,"1 umbel eaten"
"3086_14_9C",14,"drought",2023,TRUE,TRUE,4,22.5,2,FALSE,,""
"3086_14_9C",14,"drought",2024,TRUE,TRUE,2,11,1,FALSE,"",""
"3101_14_19D",14,"drought",2019,TRUE,TRUE,1,18.5,0,FALSE,,""
"3101_14_19D",14,"drought",2020,TRUE,TRUE,2,15.5,1,FALSE,,""
"3101_14_19D",14,"drought",2021,TRUE,TRUE,2,17.5,0,FALSE,,""
"3101_14_19D",14,"drought",2022,TRUE,TRUE,2,20,1,FALSE,,""
"3101_14_19D",14,"drought",2023,TRUE,TRUE,1,15.5,0,FALSE,,""
"3101_14_19D",14,"drought",2024,TRUE,TRUE,1,19.5,0,FALSE,"",""
"3107_14_13A",14,"drought",2017,TRUE,TRUE,2,16.5,0,FALSE,,""
"3107_14_13A",14,"drought",2018,TRUE,TRUE,1,22,0,FALSE,,""
"3107_14_13A",14,"drought",2019,TRUE,TRUE,2,13,1,FALSE,,""
"3107_14_13A",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3107_14_13A",14,"drought",2021,TRUE,TRUE,3,11,0,FALSE,,""
"3107_14_13A",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3107_14_13A",14,"drought",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3118_14_17A",14,"drought",2016,TRUE,TRUE,6,6.3,0,FALSE,,"2 stalks"
"3118_14_17A",14,"drought",2017,TRUE,TRUE,3,13,1,FALSE,,""
"3118_14_17A",14,"drought",2018,TRUE,TRUE,1,10.5,0,FALSE,,""
"3118_14_17A",14,"drought",2019,TRUE,TRUE,2,17,0,FALSE,,""
"3118_14_17A",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3118_14_17A",14,"drought",2021,TRUE,TRUE,3,20.5,0,FALSE,,""
"3118_14_17A",14,"drought",2022,TRUE,TRUE,2,16,1,FALSE,,""
"3118_14_17A",14,"drought",2023,TRUE,TRUE,1,16,0,FALSE,,""
"3118_14_17A",14,"drought",2024,TRUE,TRUE,2,17,1,FALSE,"",""
"3149_14_19A",14,"drought",2016,TRUE,TRUE,2,3.6,1,FALSE,,""
"3149_14_19A",14,"drought",2017,TRUE,TRUE,3,12,1,FALSE,,""
"3149_14_19A",14,"drought",2018,TRUE,TRUE,2,14.5,0,FALSE,,""
"3149_14_19A",14,"drought",2019,TRUE,TRUE,1,12,1,FALSE,,""
"3149_14_19A",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3149_14_19A",14,"drought",2021,TRUE,TRUE,2,14.5,1,FALSE,,""
"3149_14_19A",14,"drought",2022,TRUE,TRUE,5,16,3,FALSE,,"Outside of plot"
"3149_14_19A",14,"drought",2023,TRUE,TRUE,4,27,0,FALSE,,"outside of plot"
"3149_14_19A",14,"drought",2024,TRUE,TRUE,1,14.5,0,FALSE,"",""
"3158_14_4C",14,"drought",2021,TRUE,TRUE,1,11.5,0,FALSE,,""
"3158_14_4C",14,"drought",2022,TRUE,TRUE,3,16,2,FALSE,,""
"3158_14_4C",14,"drought",2023,TRUE,TRUE,4,18,3,FALSE,,""
"3158_14_4C",14,"drought",2024,TRUE,TRUE,2,15,1,FALSE,"",""
"3169_14_15A",14,"drought",2016,TRUE,TRUE,4,6,0,FALSE,,"Dead"
"3169_14_15A",14,"drought",2017,TRUE,TRUE,2,14,0,FALSE,,""
"3169_14_15A",14,"drought",2018,TRUE,TRUE,1,11,0,FALSE,,""
"3169_14_15A",14,"drought",2019,TRUE,TRUE,1,12,0,FALSE,,""
"3169_14_15A",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3169_14_15A",14,"drought",2021,TRUE,TRUE,2,8,0,FALSE,,""
"3169_14_15A",14,"drought",2022,TRUE,TRUE,1,12,0,FALSE,,""
"3169_14_15A",14,"drought",2023,TRUE,FALSE,0,,,FALSE,"NA;survival imputed based on subsq. record","NP"
"3169_14_15A",14,"drought",2024,TRUE,TRUE,1,17,0,FALSE,"",""
"3300_14_6B",14,"drought",2016,TRUE,TRUE,6,10.1,1,FALSE,,""
"3300_14_6B",14,"drought",2017,TRUE,TRUE,4,13,1,FALSE,,""
"3300_14_6B",14,"drought",2018,TRUE,TRUE,2,14.5,0,FALSE,,""
"3300_14_6B",14,"drought",2019,TRUE,TRUE,3,11,1,FALSE,,""
"3300_14_6B",14,"drought",2020,TRUE,TRUE,1,9.9,0,FALSE,,""
"3300_14_6B",14,"drought",2021,TRUE,TRUE,1,9.5,0,FALSE,,""
"3300_14_6B",14,"drought",2022,TRUE,TRUE,1,25,0,FALSE,,""
"3300_14_6B",14,"drought",2023,TRUE,TRUE,3,18,1,FALSE,,""
"3300_14_6B",14,"drought",2024,TRUE,TRUE,3,14,2,FALSE,"",""
"3305_14_7B",14,"drought",2021,TRUE,TRUE,2,15,1,FALSE,,""
"3305_14_7B",14,"drought",2022,TRUE,TRUE,2,14,1,FALSE,,""
"3305_14_7B",14,"drought",2023,TRUE,TRUE,3,16,2,FALSE,,""
"3305_14_7B",14,"drought",2024,TRUE,TRUE,3,5,2,FALSE,"","basal leaf gone"
"3326_14_4C",14,"drought",2018,TRUE,TRUE,2,12,0,FALSE,,""
"3326_14_4C",14,"drought",2019,TRUE,TRUE,2,11,0,FALSE,,""
"3326_14_4C",14,"drought",2020,TRUE,TRUE,1,11.2,0,FALSE,,""
"3326_14_4C",14,"drought",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3326_14_4C",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3340_14_4A",14,"drought",2016,TRUE,TRUE,1,8.5,0,FALSE,,""
"3340_14_4A",14,"drought",2017,TRUE,TRUE,1,10.5,0,FALSE,,""
"3340_14_4A",14,"drought",2018,TRUE,TRUE,2,10.5,0,FALSE,,""
"3340_14_4A",14,"drought",2019,TRUE,TRUE,1,8,0,FALSE,,""
"3340_14_4A",14,"drought",2020,TRUE,TRUE,2,6.8,0,FALSE,,""
"3340_14_4A",14,"drought",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3340_14_4A",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3346_14_19F",14,"drought",2019,TRUE,TRUE,1,10.5,0,FALSE,,""
"3346_14_19F",14,"drought",2020,TRUE,TRUE,2,25.5,1,FALSE,,""
"3346_14_19F",14,"drought",2021,TRUE,TRUE,1,9.5,0,FALSE,,""
"3346_14_19F",14,"drought",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3346_14_19F",14,"drought",2023,TRUE,TRUE,2,13,0,FALSE,,""
"3346_14_19F",14,"drought",2024,TRUE,TRUE,1,13,0,FALSE,"",""
"3350_14_2A",14,"drought",2016,TRUE,TRUE,1,12,0,FALSE,,""
"3350_14_2A",14,"drought",2017,TRUE,TRUE,1,7.5,0,FALSE,,""
"3350_14_2A",14,"drought",2018,TRUE,TRUE,3,9.5,1,FALSE,,""
"3350_14_2A",14,"drought",2019,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3350_14_2A",14,"drought",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3350_14_2A",14,"drought",2021,TRUE,TRUE,2,9.5,0,FALSE,,""
"3350_14_2A",14,"drought",2022,TRUE,TRUE,1,15.5,0,FALSE,,""
"3350_14_2A",14,"drought",2023,TRUE,TRUE,1,16,0,FALSE,,""
"3350_14_2A",14,"drought",2024,,FALSE,0,,,FALSE,"","NP"
"3359_14_14C",14,"drought",2017,TRUE,TRUE,1,9.5,0,FALSE,,""
"3359_14_14C",14,"drought",2018,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","no plant no tag"
"3359_14_14C",14,"drought",2019,TRUE,TRUE,1,8,0,FALSE,,""
"3359_14_14C",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3359_14_14C",14,"drought",2021,TRUE,TRUE,1,14,0,FALSE,,""
"3359_14_14C",14,"drought",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3359_14_14C",14,"drought",2023,TRUE,TRUE,1,16.5,0,FALSE,,""
"3359_14_14C",14,"drought",2024,,FALSE,0,,,FALSE,"","NPNT"
"3360_14_8D",14,"drought",2017,TRUE,TRUE,4,24,2,FALSE,,""
"3360_14_8D",14,"drought",2018,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3360_14_8D",14,"drought",2019,TRUE,TRUE,2,14,1,FALSE,,""
"3360_14_8D",14,"drought",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3360_14_8D",14,"drought",2021,TRUE,TRUE,2,16.5,1,FALSE,,""
"3360_14_8D",14,"drought",2022,TRUE,TRUE,4,22,3,FALSE,,""
"3360_14_8D",14,"drought",2023,TRUE,TRUE,4,25,3,FALSE,,"1 umbel dead?"
"3360_14_8D",14,"drought",2024,TRUE,TRUE,2,24,1,FALSE,"",""
"3361_14_9B",14,"drought",2017,TRUE,TRUE,1,10.5,0,FALSE,,""
"3361_14_9B",14,"drought",2018,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3361_14_9B",14,"drought",2019,TRUE,TRUE,1,12.5,0,FALSE,,""
"3361_14_9B",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3361_14_9B",14,"drought",2021,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3361_14_9B",14,"drought",2022,TRUE,TRUE,1,19,0,FALSE,,""
"3361_14_9B",14,"drought",2023,FALSE,FALSE,0,,,FALSE,,""
"3361_14_9B",14,"drought",2024,,FALSE,0,,,FALSE,"","NP"
"3362_14_8A",14,"drought",2017,TRUE,TRUE,3,15,1,FALSE,,""
"3362_14_8A",14,"drought",2018,TRUE,TRUE,3,14,2,FALSE,,""
"3362_14_8A",14,"drought",2019,TRUE,TRUE,2,12.5,1,FALSE,,""
"3362_14_8A",14,"drought",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3362_14_8A",14,"drought",2021,TRUE,TRUE,1,13.5,0,FALSE,,""
"3362_14_8A",14,"drought",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3362_14_8A",14,"drought",2023,TRUE,TRUE,2,18,1,FALSE,,""
"3362_14_8A",14,"drought",2024,TRUE,TRUE,1,16.5,0,FALSE,"",""
"3364_14_14H",14,"drought",2017,TRUE,TRUE,1,13.5,0,FALSE,,""
"3364_14_14H",14,"drought",2018,TRUE,TRUE,1,14,0,FALSE,,""
"3364_14_14H",14,"drought",2019,TRUE,TRUE,1,15,0,FALSE,,""
"3364_14_14H",14,"drought",2020,TRUE,TRUE,3,15.3,2,FALSE,,""
"3364_14_14H",14,"drought",2021,FALSE,FALSE,,,,FALSE,,"NPNT, maybe new tag 3838"
"3364_14_14H",14,"drought",2022,FALSE,FALSE,,,,FALSE,,"NPNT"
"3364_14_14H",14,"drought",2023,FALSE,FALSE,,,,FALSE,,"NPNT > 2 years"
"3364_14_14H",14,"drought",2024,,FALSE,0,,,FALSE,"","NPNT"
"3366_14_9C",14,"drought",2017,TRUE,TRUE,1,16,0,FALSE,,""
"3366_14_9C",14,"drought",2018,TRUE,TRUE,1,17,0,FALSE,,""
"3366_14_9C",14,"drought",2019,TRUE,TRUE,1,16,0,FALSE,,""
"3366_14_9C",14,"drought",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3366_14_9C",14,"drought",2021,TRUE,TRUE,2,16.5,0,FALSE,,""
"3366_14_9C",14,"drought",2022,TRUE,TRUE,3,15,2,FALSE,,""
"3366_14_9C",14,"drought",2023,TRUE,TRUE,4,5,2,FALSE,,"leaves at base chewed off"
"3366_14_9C",14,"drought",2024,TRUE,TRUE,2,16,0,FALSE,"",""
"3367_14_15H",14,"drought",2017,TRUE,TRUE,1,13,0,FALSE,,""
"3367_14_15H",14,"drought",2018,TRUE,TRUE,3,17,1,FALSE,,"tag says 3363"
"3367_14_15H",14,"drought",2019,TRUE,TRUE,3,16,2,FALSE,,"tag says '3363'"
"3367_14_15H",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","tag says '3363'"
"3367_14_15H",14,"drought",2021,TRUE,TRUE,7,19,3,FALSE,,"tag says 3363"
"3367_14_15H",14,"drought",2022,TRUE,TRUE,6,20.5,4,FALSE,,"tag says 3363"
"3367_14_15H",14,"drought",2023,TRUE,TRUE,3,21,2,FALSE,,"Tag says 3363!!! 1 umbel dead"
"3367_14_15H",14,"drought",2024,TRUE,TRUE,1,21.5,0,FALSE,"","tag is 3363 not 3367"
"3370_14_16A",14,"drought",2017,TRUE,TRUE,2,7.5,0,FALSE,,""
"3370_14_16A",14,"drought",2018,TRUE,TRUE,1,4.5,0,FALSE,,""
"3370_14_16A",14,"drought",2019,TRUE,FALSE,0,,0,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3370_14_16A",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3370_14_16A",14,"drought",2021,TRUE,TRUE,1,11.5,0,FALSE,,""
"3370_14_16A",14,"drought",2022,TRUE,TRUE,1,16,0,FALSE,,""
"3370_14_16A",14,"drought",2023,TRUE,TRUE,1,19.5,0,FALSE,,""
"3370_14_16A",14,"drought",2024,,FALSE,0,,,FALSE,"","NP"
"3374_14_19G",14,"drought",2017,TRUE,TRUE,1,11,0,FALSE,,""
"3374_14_19G",14,"drought",2018,FALSE,FALSE,0,,,FALSE,,"no plant"
"3374_14_19G",14,"drought",2019,FALSE,FALSE,0,,,FALSE,,"no plant"
"3374_14_19G",14,"drought",2020,FALSE,FALSE,,,,FALSE,,""
"3374b_14_19G",14,"drought",2021,TRUE,TRUE,1,12,0,TRUE,"NA; tag modified for gap",""
"3374b_14_19G",14,"drought",2022,TRUE,TRUE,1,15,0,TRUE,"NA; tag modified for gap",""
"3374b_14_19G",14,"drought",2023,TRUE,FALSE,0,,,TRUE,"NA; tag modified for gap;survival imputed based on subsq. record","NP"
"3374b_14_19G",14,"drought",2024,TRUE,TRUE,1,15,0,FALSE,"",""
"3378_14_16A",14,"drought",2017,TRUE,TRUE,1,9.5,0,FALSE,,""
"3378_14_16A",14,"drought",2018,TRUE,TRUE,2,13.5,0,FALSE,,""
"3378_14_16A",14,"drought",2019,TRUE,FALSE,0,,0,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3378_14_16A",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
"3378_14_16A",14,"drought",2021,TRUE,TRUE,1,8,0,FALSE,,""
"3378_14_16A",14,"drought",2022,TRUE,TRUE,2,11.5,0,FALSE,,""
"3378_14_16A",14,"drought",2023,TRUE,TRUE,1,15.5,0,FALSE,,""
"3378_14_16A",14,"drought",2024,TRUE,TRUE,1,9,0,FALSE,"",""
"3379_14_2A",14,"drought",2017,TRUE,TRUE,4,13,1,FALSE,,""
"3379_14_2A",14,"drought",2018,TRUE,TRUE,2,23.5,0,FALSE,,""
"3379_14_2A",14,"drought",2019,TRUE,TRUE,5,7,2,FALSE,,""
"3379_14_2A",14,"drought",2020,TRUE,TRUE,1,3.6,0,FALSE,,""
"3379_14_2A",14,"drought",2021,TRUE,TRUE,2,15,0,FALSE,,""
"3379_14_2A",14,"drought",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3379_14_2A",14,"drought",2023,TRUE,TRUE,3,17,2,FALSE,,""
"3379_14_2A",14,"drought",2024,TRUE,TRUE,2,21.5,1,FALSE,"",""
"3380_14_5A",14,"drought",2017,TRUE,TRUE,2,14,0,FALSE,,""
"3380_14_5A",14,"drought",2018,TRUE,TRUE,1,6.5,0,FALSE,,""
"3380_14_5A",14,"drought",2019,TRUE,TRUE,2,11.5,0,FALSE,,""
"3380_14_5A",14,"drought",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3380_14_5A",14,"drought",2021,TRUE,TRUE,1,11,0,FALSE,,""
"3380_14_5A",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3380_14_5A",14,"drought",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3381_14_5A",14,"drought",2017,TRUE,TRUE,2,11.5,0,FALSE,,""
"3381_14_5A",14,"drought",2018,TRUE,TRUE,2,14.5,0,FALSE,,""
"3381_14_5A",14,"drought",2019,TRUE,TRUE,1,9.5,0,FALSE,,""
"3381_14_5A",14,"drought",2020,TRUE,TRUE,1,9.1,0,FALSE,,""
"3381_14_5A",14,"drought",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3381_14_5A",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3382_14_4A",14,"drought",2017,TRUE,TRUE,2,10,0,FALSE,,""
"3382_14_4A",14,"drought",2018,TRUE,TRUE,1,6.5,0,FALSE,,""
"3382_14_4A",14,"drought",2019,TRUE,TRUE,1,12.5,0,FALSE,,""
"3382_14_4A",14,"drought",2020,TRUE,TRUE,1,12.4,0,FALSE,,""
"3382_14_4A",14,"drought",2021,TRUE,TRUE,2,14,0,FALSE,,""
"3382_14_4A",14,"drought",2022,TRUE,TRUE,1,23,0,FALSE,,""
"3382_14_4A",14,"drought",2023,TRUE,TRUE,2,13,1,FALSE,,""
"3382_14_4A",14,"drought",2024,,FALSE,0,,,FALSE,"","NP; moss"
"3383_14_3A",14,"drought",2018,TRUE,TRUE,2,12.5,1,FALSE,,""
"3383_14_3A",14,"drought",2019,FALSE,FALSE,0,,,FALSE,,"no plant"
"3383_14_3A",14,"drought",2020,FALSE,FALSE,0,,,FALSE,,"no plant"
"3383_14_3A",14,"drought",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3383_14_3A",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP, tag pulled"
"3385_14_5D",14,"drought",2017,TRUE,TRUE,1,16,0,FALSE,,""
"3385_14_5D",14,"drought",2018,TRUE,TRUE,2,9.5,1,FALSE,,""
"3385_14_5D",14,"drought",2019,TRUE,TRUE,1,12.5,0,FALSE,,""
"3385_14_5D",14,"drought",2020,TRUE,TRUE,1,12.1,0,FALSE,,""
"3385_14_5D",14,"drought",2021,TRUE,TRUE,1,18,0,FALSE,,""
"3385_14_5D",14,"drought",2022,TRUE,TRUE,3,16.5,1,FALSE,,""
"3385_14_5D",14,"drought",2023,TRUE,TRUE,3,23,0,FALSE,,""
"3385_14_5D",14,"drought",2024,TRUE,TRUE,1,19,0,FALSE,"",""
"3398_14_6A",14,"drought",2017,TRUE,TRUE,1,15,0,FALSE,,""
"3398_14_6A",14,"drought",2018,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3398_14_6A",14,"drought",2019,TRUE,TRUE,4,11.5,1,FALSE,,""
"3398_14_6A",14,"drought",2020,TRUE,TRUE,3,12.5,0,FALSE,,""
"3398_14_6A",14,"drought",2021,TRUE,TRUE,2,15.5,0,FALSE,,""
"3398_14_6A",14,"drought",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3398_14_6A",14,"drought",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3430_14_6B",14,"drought",2020,TRUE,TRUE,1,8.6,0,FALSE,,""
"3430_14_6B",14,"drought",2021,TRUE,TRUE,2,20.5,0,FALSE,,""
"3430_14_6B",14,"drought",2022,TRUE,TRUE,1,21,2,FALSE,,""
"3430_14_6B",14,"drought",2023,TRUE,TRUE,4,22.5,2,FALSE,,""
"3430_14_6B",14,"drought",2024,TRUE,TRUE,1,16.5,0,FALSE,"",""
"3431_14_1F",14,"drought",2020,TRUE,TRUE,1,9.5,0,FALSE,,""
"3431_14_1F",14,"drought",2021,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3431_14_1F",14,"drought",2022,TRUE,TRUE,2,2.5,0,FALSE,,""
"3431_14_1F",14,"drought",2023,TRUE,TRUE,4,22,2,FALSE,,"1 umbel dead"
"3431_14_1F",14,"drought",2024,,FALSE,0,,,FALSE,"","NPNT; moss"
"3432_14_2J",14,"drought",2020,TRUE,TRUE,1,20.8,0,FALSE,,""
"3432_14_2J",14,"drought",2021,TRUE,TRUE,2,16,1,FALSE,,""
"3432_14_2J",14,"drought",2022,TRUE,TRUE,4,19,3,FALSE,,""
"3432_14_2J",14,"drought",2023,TRUE,TRUE,2,29,2,FALSE,,"1 umbel broke"
"3432_14_2J",14,"drought",2024,TRUE,TRUE,3,19.5,2,FALSE,"","in moss"
"3433_14_0I",14,"drought",2020,TRUE,TRUE,1,15,0,FALSE,,""
"3433_14_0I",14,"drought",2021,TRUE,TRUE,3,17,0,FALSE,,""
"3433_14_0I",14,"drought",2022,TRUE,TRUE,4,20,2,FALSE,,""
"3433_14_0I",14,"drought",2023,TRUE,TRUE,1,16.5,0,FALSE,,""
"3433_14_1I",14,"drought",2024,TRUE,TRUE,1,24,0,FALSE,"","moss; xcoord is 2 not 1"
"3434_14_7B",14,"drought",2020,TRUE,TRUE,1,4.7,0,FALSE,,""
"3434_14_7B",14,"drought",2021,TRUE,TRUE,1,6,0,FALSE,,""
"3434_14_7B",14,"drought",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3434_14_7B",14,"drought",2023,TRUE,TRUE,1,16,0,FALSE,,""
"3434_14_7B",14,"drought",2024,TRUE,TRUE,1,8.5,0,FALSE,"",""
"3435_14_5A",14,"drought",2020,TRUE,TRUE,2,9.7,0,FALSE,,""
"3435_14_5A",14,"drought",2021,TRUE,TRUE,1,10,0,FALSE,,""
"3435_14_5A",14,"drought",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3435_14_5A",14,"drought",2023,TRUE,TRUE,1,21,0,FALSE,,""
"3435_14_5A",14,"drought",2024,,FALSE,0,,,FALSE,"","NP; moss"
"3440_14_19F",14,"drought",2018,TRUE,TRUE,1,12.5,0,FALSE,,""
"3440_14_19F",14,"drought",2019,TRUE,TRUE,1,7.5,0,FALSE,,""
"3440_14_19F",14,"drought",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record",""
